"Date","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_WindDir_degrees","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","daily_PAR_Average_umol_s_m2"
2015-07-14,23.2762916666667,75.6374166666667,0.762,2.15033888888889,106.891371527778,19.6441215277778,438.148070469386,567.248821453776
2015-07-15,23.1131458333333,73.2314513888889,0,2.61948194444444,194.165397916667,12.2322659722222,436.903229875119,447.44112266858
2015-07-16,22.6972569444444,76.5482638888889,0,1.63439305555556,216.579320833333,17.2847368055556,434.460660980355,546.076769175627
2015-07-17,22.862125,83.3215833333333,0,1.32433888888889,173.191273611111,15.14766875,435.512093384061,485.131698639943
2015-07-18,24.0353194444444,88.3815486111111,3.048,1.37484027777778,215.258005555556,13.2675326388889,442.423459209832,433.102664516129
2015-07-19,26.4976597222222,74.5920694444444,0,1.99101736111111,140.089376388889,18.0393361111111,457.308749653439,671.965939871153
2015-07-20,25.6608860388889,76.7886875,0,2.04489513888889,204.824719444444,15.4000680555556,452.16959689181,583.138631276901
2015-07-21,24.725875,75.5152222222222,0.254,2.01721736111111,115.189829861111,11.3478305555556,446.476659945146,379.824774147727
2015-07-22,23.0294861111111,70.4187013888889,0,2.02665138888889,236.789632638889,19.1119076388889,436.487716958566,654.321069583931
2015-07-23,21.4591041666667,78.1492847222222,0,1.37648194444444,247.779165972222,15.8805208333333,427.337236221976,507.283959227468
2015-07-24,22.6750069444444,79.4204305555556,0,1.15362291666667,211.655079166667,16.2102798611111,434.492202334678,504.742031518625
2015-07-25,23.0723125,79.5395069444444,0,1.22554236111111,155.983220138889,17.3167423611111,436.840101012694,574.012904932094
2015-07-26,23.9079791666667,78.8372708333333,0,0.968120138888889,161.127161111111,14.3575541666667,441.762666334922,576.112108726752
2015-07-27,24.1917986111111,83.6882916666667,0,0.833520138888889,166.966268055556,8.75017638888889,443.369583855426,317.638504613201
2015-07-28,24.1969791666667,87.8140277777778,12.954,0.972199305555556,174.015440277778,11.2621173611111,443.427850781442,425.52732168331
2015-07-29,24.3273888888889,88.9337777777778,0,0.883656944444444,173.633573611111,13.0859680555556,444.166910569014,443.617070512821
2015-07-30,25.1528402777778,77.5383680555556,0,2.31458194444444,226.020411111111,15.2528152777778,449.20386488046,533.967202432046
2015-07-31,23.0733888888889,61.5221527777778,0,3.19756319444444,271.012065972222,18.6297444444444,436.839085996782,670.21836695279
2015-08-01,23.7797341833333,56.9968819444444,0,2.49222986111111,160.067365972222,18.2522236111111,441.048512665696,658.775140513552
2015-08-02,20.2549431166667,73.3139861111111,0,1.79446944444444,259.533074305556,16.6969458333333,420.651345594547,552.586935046395
2015-08-03,22.4263673888889,70.0135486111111,0,1.79119027777778,226.771002083333,16.4210076388889,433.480185449024,609.913321708185
2015-08-04,25.5245692722222,65.6223888888889,0,1.58361527777778,172.887372916667,11.4499861111111,451.451701694181,468.510895596591
2015-08-05,24.8817326722222,70.5471180555556,0,1.89340694444444,183.395688888889,15.0118958333333,447.609919565185,551.039088652482
2015-08-06,22.2891597222222,76.5513611111111,2.286,1.07552222222222,217.738909027778,11.6184298611111,432.047911376366,389.105285614035
2015-08-07,19.8705694444444,88.8877013888889,0,1.82777569444444,234.103440972222,7.54194166666667,418.015884318083,240.911465782123
2015-08-08,22.1533680555556,75.8807708333333,0,0.945155555555556,177.436755555556,10.35973125,431.320903545169,401.931734221599
2015-08-09,23.0626111111111,78.034125,0,1.046825,164.113203472222,14.0236986111111,436.794354222667,508.06633167966
2015-08-10,21.8358611111111,92.0284722222222,27.94,1.456525,198.149526388889,5.45112638888889,429.348227061843,162.445202083333
2015-08-11,23.2178680555556,83.0022986111111,3.81,1.62263055555556,151.529516666667,14.5942034722222,437.622523424525,478.401269774011
2015-08-12,21.407875,72.1773194444444,0,2.81222083333333,251.157407638889,15.9075666666667,427.004099286451,584.847172096317
2015-08-13,20.2035347222222,79.5065902777778,0,1.59899444444444,243.450720833333,14.5374020833333,420.272218633306,513.868711960368
2015-08-14,21.4657515,73.5145347222222,0,1.42512430555556,229.002213194444,17.1575173611111,427.566426490533,602.574925952045
2015-08-15,22.3983958333333,80.3393125,0,1.35625069444444,217.113279166667,14.8811840277778,433.060927897877,560.178644616467
2015-08-16,22.6286041666667,78.6748055555556,0,1.72834652777778,217.784827777778,12.7691784722222,434.42079946667,533.925308668076
2015-08-17,23.5819027777778,80.1323194444444,0,1.45477291666667,243.47464375,13.0611,440.006411547321,531.958400983146
2015-08-18,22.4521666666667,90.4393055555555,3.81,1.40772013888889,189.286259722222,8.57276736111111,432.96554967753,271.654085416667
2015-08-19,23.4595763888889,91.4853819444444,0.508,1.1313,192.924093055556,11.2819354166667,438.978823712673,359.107049685094
2015-08-20,23.3456736111111,87.459625,0.254,1.46725277777778,168.752654861111,12.4606208333333,438.315649712063,387.802163508772
2015-08-21,20.8078680555556,72.4593680555556,0,3.21678194444444,277.244626388889,13.89476875,423.559945026646,460.800429473684
2015-08-22,20.5035555555556,81.5460138888889,0,1.46767013888889,234.004616666667,15.7515180555556,421.91901761212,463.907210231254
2015-08-23,21.8547777777778,79.6540694444444,0,1.44743680555556,208.073190277778,14.2202604166667,429.757655836655,498.054120917304
2015-08-24,23.5362708333333,74.7757916666667,0,2.51759444444444,184.813797222222,14.9222173611111,439.621788170975,495.321974754558
2015-08-25,21.5649305555556,56.2834513888889,0,3.85283888888889,248.917020138889,17.9008548611111,427.949622654458,573.493728481456
2015-08-26,19.4431666666667,64.0225138888889,0,3.26965763888889,262.837225,14.6906979166667,415.693292649692,453.586872638209
2015-08-27,19.5937847222222,70.4103333333333,0,1.63175277777778,257.40585,13.9708840277778,416.617231940453,420.262180865922
2015-08-28,20.7537986111111,75.5292986111111,0,1.39384305555556,228.305329861111,17.4245048611111,423.409114996987,536.644536312849
2015-08-29,21.0001180555556,77.8684652777778,0,1.50176666666667,247.37724375,13.3659743055556,424.881404280951,415.612747383112
2015-08-30,21.6628263888889,80.358,0,1.18694236111111,212.260968055556,8.32960972222222,428.543665040463,286.813407510431
2015-08-31,22.1718263888889,79.6360208333333,0,1.41957291666667,225.2558875,12.9059145833333,431.589671367108,437.652357491289
2015-09-01,23.2692528111111,78.9269722222222,0,2.43997986111111,275.067931944444,10.322625,438.089708427131,447.348779637378
2015-09-02,23.9385555555556,73.6097222222222,0,2.56237013888889,248.849882638889,12.6251756944444,442.109494811686,466.97640167364
2015-09-03,23.9892083333333,72.5524513888889,0,3.14738611111111,268.275177777778,12.6299715277778,442.342633491482,468.888415502793
2015-09-04,22.7144652777778,81.3270833333333,24.892,2.34513611111111,275.256691666667,10.2765555555556,434.913493112702,412.243611149826
2015-09-05,22.5916666666667,82.5867986111111,0,1.20832708333333,204.325434722222,14.8584590277778,433.920818154836,415.263738012509
2015-09-06,21.5338611111111,77.7116597222222,0,1.13569097222222,205.23629375,12.4404680555556,427.804003185008,343.284753146853
2015-09-07,22.4574930555556,80.0488611111111,0,1.24964444444444,234.596475,13.06544375,433.33700732609,487.379950488145
2015-09-08,22.9335902777778,82.4519930555556,0,1.52609513888889,222.553867361111,9.73484236111111,436.132545482076,415.831122990915
2015-09-09,23.2616790555556,84.0112013888889,0,1.27454583333333,213.781559722222,8.78297569444444,437.959801147811,340.032670850767
2015-09-10,22.8420486111111,82.8384930555556,0.254,1.77085625,142.38835,9.52741041666667,435.350836493211,324.114409881698
2015-09-11,21.6323680555556,75.9336111111111,0,1.88293541666667,203.11498125,13.3061888888889,428.370250438201,471.76543554007
2015-09-12,19.1963888888889,80.8057847222222,0.762,1.77767708333333,152.24635,7.57281180555556,414.227663443581,204.270094011142
2015-09-13,14.9675416666667,64.1702013888889,0,2.8472125,183.606682638889,11.8290409722222,390.848889704636,398.075288904396
2015-09-14,14.5592298111111,70.6579097222222,0,1.90757986111111,231.719664583333,15.5325076388889,389.203733818041,501.55968041958
2015-09-15,17.4064166666667,73.2620416666667,0,2.11485347222222,268.744372916667,13.9528145833333,404.848609278105,490.331639608118
2015-09-16,18.1617222222222,76.3324305555556,0,1.54213055555556,232.925154166667,11.1273631944444,408.993494044092,442.744044755245
2015-09-17,18.4893194444444,73.5695277777778,0,1.99138055555556,266.468879166667,13.8635854166667,410.886735270878,480.822099860335
2015-09-18,19.5234293333333,72.7613125,0,1.67942361111111,262.701114583333,12.9625875,416.70415991087,468.023751748252
2015-09-19,20.4284027777778,71.8004375,0,1.70352847222222,246.129170138889,12.5740347222222,421.922902234007,468.506921787709
2015-09-20,21.2572865055556,72.6581736111111,0,2.15138958333333,224.662259027778,8.16056458333333,426.11462285566,346.962061977716
2015-09-21,15.021375,92.6011041666667,54.864,1.22916944444444,188.604038888889,4.11128472222222,391.063980462336,79.2340569444444
2015-09-22,15.5743263888889,94.0112708333333,4.572,1.59149930555556,241.789433333333,5.71822569444444,394.085326968833,142.398175487465
2015-09-23,16.7221319444444,84.8024722222222,0,1.93812847222222,273.909870138889,12.7776416666667,400.62130440896,424.386575524476
2015-09-24,17.3084652777778,73.3076041666667,0,1.58380694444444,223.899733333333,11.6852708333333,403.950472799565,381.881256784969
2015-09-25,16.8783333333333,84.1154861111111,5.588,2.14441527777778,254.832013194444,4.77467569444444,401.194101767196,112.39685625
2015-09-26,15.7334027777778,92.7675,29.718,3.08647847222222,260.3926375,5.91498125,394.894824143429,126.566902083333
2015-09-27,16.8554652777778,93.6936111111111,43.18,2.79902847222222,258.440646527778,4.33729444444444,401.113372215988,94.0215180555556
2015-09-28,19.7582569444444,95.4110416666667,3.81,1.55724305555556,226.112217361111,4.58262916666667,417.389140444782,147.769756944444
2015-09-29,21.3778819444444,97.4527083333333,61.722,1.47171597222222,214.435594444444,2.15398194444444,426.681981989963,69.8334756944444
2015-09-30,21.2734236111111,81.7916597222222,0,2.65817013888889,202.201144444444,6.45217430555556,426.145776603813,291.504412256267
2015-10-01,14.8417361111111,87.0518055555556,0.254,3.67085555555556,287.305621527778,5.28645347222222,390.115911071249,173.679385416667
2015-10-02,10.6481666666667,95.4420833333333,28.702,3.61458680555556,285.619640277778,3.82849513888889,367.841170454853,66.8606097222222
2015-10-03,10.6528430555556,96.8611111111111,26.162,2.89652986111111,247.925108333333,3.45137638888889,367.987983938784,64.7367840277778
2015-10-04,12.8432013888889,92.3738194444445,0.762,2.83505972222222,274.607735416667,3.39573888888889,379.354861370198,81.1996659722222
2015-10-05,12.6640347222222,83.8410833333333,0,2.98174097222222,291.416729166667,12.2756208333333,378.617658823121,422.761118466899
2015-10-06,13.0389930555556,83.5067430555556,0,2.23574444444444,284.67171875,10.7487680555556,380.781804430631,394.939702721563
2015-10-07,16.7420833333333,83.5477361111111,0,2.65699305555556,285.478229166667,10.5876979166667,400.927904575742,415.320195804196
2015-10-08,17.7504305555556,85.9827569444444,0,1.5893125,260.169768055556,10.4849791666667,406.424828532909,386.949332867133
2015-10-09,18.6517986111111,85.4686041666667,8.382,1.86621111111111,193.609300694444,7.61310416666667,411.336348642653,253.621052119527
2015-10-10,13.1298819444444,96.6561805555556,2.794,1.07265763888889,195.193976388889,2.92865833333333,380.96239217736,41.7321744266852
2015-10-11,13.0632013888889,89.4486041666667,0,1.59544583333333,250.494523611111,11.8945361111111,380.753516867977,375.399853249476
2015-10-12,15.0313263888889,83.9845555555556,0,1.69826875,234.854533333333,11.5459319444444,391.481492046869,396.440041287614
2015-10-13,18.2502630777778,63.0545069444444,0,2.48813958333333,111.422115277778,9.51241458333333,409.052851876886,350.958913986014
2015-10-14,15.6378836055556,58.674875,0,2.07060138888889,162.736565277778,11.4655256944444,394.56192960064,388.367199161426
2015-10-15,12.4435010822222,64.3236597222222,0,1.970525,223.322313888889,12.3577909722222,377.602727181536,379.219272918125
2015-10-16,14.5462438833333,50.4100347222222,0,2.34428472222222,158.781553472222,12.0294534722222,388.744145788482,311.119100278552
2015-10-17,8.84328402777778,51.4845555555556,0,2.48201111111111,182.319520138889,12.5661541666667,358.694391430436,378.673015395381
2015-10-18,5.67444305555556,55.4600277777778,0,2.39381458333333,205.731944444444,12.5160659722222,342.957497837317,368.559144856543
2015-10-19,6.57530028111111,66.6694305555556,0,1.54428055555556,221.154030555556,11.0640423611111,347.731978607811,365.555555944056
2015-10-20,12.0627566622222,59.7973333333333,0,2.17501180555556,217.632280555556,9.86604166666667,375.832504442366,353.056771168649
2015-10-21,14.2186527777778,63.4155486111111,0,2.22754097222222,267.155450694444,10.4685583333333,387.232566836896,360.789637508747
2015-10-22,16.1645662444444,62.6130486111111,0,2.33370208333333,237.716329166667,9.68444305555555,397.721593365777,344.845734965035
2015-10-23,18.2341665833333,68.3039027777778,0,1.95955555555556,214.63258125,7.93929027777778,409.057134589769,332.092165034965
2015-10-24,14.1383541666667,71.5980694444444,0,1.537925,200.831079861111,4.83070833333333,386.262775408495,155.983376388889
2015-10-25,15.8433263888889,73.4020069444445,0,1.81832083333333,182.633384027778,3.20635902777778,395.597534445935,100.23394375
2015-10-26,10.9301180555556,62.1451041666667,0,1.107575,201.318352777778,4.08376388888889,369.315185509091,121.464383599722
2015-10-27,8.70659097222222,89.4792847222222,35.56,1.76405069444444,226.341790972222,3.31050208333333,357.911825624766,50.8096534722222
2015-10-28,16.3678194444444,96.7823194444444,33.528,1.97652916666667,202.228361805556,2.34907638888889,398.540778242305,64.918297635605
2015-10-29,15.3500249388889,69.5908958333333,0,1.98403402777778,127.438998611111,5.54286458333333,392.900763925311,146.765807422969
2015-10-30,9.48818611111111,60.7946111111111,0,2.62129236111111,223.648102777778,10.6131958333333,361.962309451115,330.01744226732
2015-10-31,8.06503819444444,78.8384652777778,0,1.72590069444444,208.554344444444,7.12593611111111,354.978164688952,218.574316376307
2015-11-01,15.0101129833333,83.9179444444444,0,1.25843958333333,202.794404166667,3.18996111111111,391.161107607169,125.660734027778
2015-11-02,14.3474097222222,84.2286805555556,0.762,1.20542222222222,216.36488125,2.24451041666667,387.377168370076,74.2731861111111
2015-11-03,15.6702361111111,80.3670347222222,0,1.33033125,245.0862875,6.60473472222222,394.707082795768,247.130403349616
2015-11-04,16.7936180555556,73.0273472222222,0,1.11454236111111,224.617520833333,4.64170277777778,400.768246077655,195.481664578984
2015-11-05,17.9457013888889,77.5848819444444,0,1.15810625,228.327082638889,5.56777152777778,407.398407825126,296.939379551821
2015-11-06,19.1515398055556,84.5617013888889,0,1.80762291666667,203.244658333333,5.60265763888889,414.173288522066,242.076563636364
2015-11-07,15.3811111111111,75.8859375,3.302,2.80942430555556,144.813373611111,2.95485208333333,393.203940938496,57.1287805555556
2015-11-08,7.33278541666667,61.5014375,0,1.86471319444444,228.78950625,8.13706180555556,351.112884221145,216.015785714286
2015-11-09,6.17066076777778,91.7143541666667,34.29,1.26187361111111,204.916018055556,2.69762777777778,345.23659071597,41.93770625
2015-11-10,12.5755972222222,81.3895902777778,4.064,2.61337013888889,174.109797916667,6.70026388888889,378.142803323889,242.583891213389
2015-11-11,11.6139277777778,67.9005625,0,3.96280902777778,246.520243055556,8.11137777777778,373.101611490152,305.659530483532
2015-11-12,14.8811701088889,56.1144513888889,0,2.40024236111111,179.813948611111,6.68224861111111,390.884988041917,234.106392732355
2015-11-13,11.4875256944444,32.2834305555556,0,3.29066875,142.922622916667,8.22529722222222,372.283920025226,275.241246143057
2015-11-14,8.11343055555556,35.2738055555556,0,2.75040416666667,149.321502083333,7.99450555555556,355.012123420575,281.490829593268
2015-11-15,8.90827796666667,50.0422152777778,0,2.07223194444444,241.726184027778,6.40253055555556,359.520750149113,258.964459440559
2015-11-16,10.3681971566667,59.6098263888889,0,2.09574652777778,277.82730625,5.52070625,366.919924418883,237.03150698324
2015-11-17,12.8971041666667,54.3520625,0,1.33341597222222,229.870806944444,2.77514861111111,379.709679952492,96.0734059888579
2015-11-18,12.5902638888889,95.9893333333333,5.334,2.12876111111111,210.221903472222,1.54044930555556,378.067760160512,59.7534854166667
2015-11-19,16.3914280666667,83.7277847222222,30.48,1.58419861111111,188.607054861111,4.56107847222222,398.726607970278,146.72049930265
2015-11-20,8.32102291666667,43.6138958333333,0,3.94498402777778,232.051067361111,7.55181666666667,356.09814147785,268.349035689293
2015-11-21,5.19846097444444,52.2301527777778,0,1.71236875,225.081576388889,7.10132986111111,340.684576390161,264.950086895585
2015-11-22,4.10969518777778,55.0247916666667,0,4.07979583333333,186.406776388889,7.34193888888889,335.190785176519,236.435921733054
2015-11-23,1.40320902777778,48.9273680555556,0,2.61859166666667,186.167175,6.98777638888889,322.30002153691,260.075750525578
2015-11-24,4.63630486111111,57.5566527777778,0,1.86854444444444,205.190431944444,5.96825069444444,337.96941021425,252.8947816655
2015-11-25,5.24566041666667,66.7426527777778,0,1.74354444444444,216.242097916667,6.18387986111111,341.061864519453,238.832382352941
2015-11-26,8.70635208333333,74.8577986111111,0,1.45853472222222,229.605923611111,4.28308819444444,358.121131745161,142.795464660602
2015-11-27,10.5782948833333,84.9630416666667,0,1.65824236111111,279.281221527778,4.59106180555556,367.867651073105,210.664976190476
2015-11-28,15.24600031,66.077,0,1.91009027777778,163.36120625,3.33010972222222,392.439072963629,146.194663871419
2015-11-29,14.6804097222222,83.3547430555556,2.032,1.50899236111111,152.458067361111,2.55342777777778,389.296292618016,110.29510625
2015-11-30,5.41606111111111,98.7266666666667,14.986,1.13858263888889,199.693097916667,2.06984444444444,341.498220053558,38.4151895833333
2015-12-01,6.29114930555556,99.6597916666667,28.702,0.765535416666667,190.797559722222,1.74176041666667,345.786058649627,44.7981826388889
2015-12-02,11.9377569444444,88.8887430555556,11.938,1.95071527777778,185.089333333333,1.33232569444444,374.594684531002,33.6856152777778
2015-12-03,4.25111805555556,56.6682083333333,0,2.93049930555556,159.473960416667,6.98055902777778,335.86912108074,229.681385903699
2015-12-04,3.15118402777778,73.3904166666667,0,2.17373611111111,241.373569444444,6.43613263888889,330.768548057247,237.585023109244
2015-12-05,3.71589444444444,79.0121180555556,0,1.88684513888889,278.596080555556,5.74641458333333,333.542279296344,233.745646563815
2015-12-06,4.52111180555556,79.0825625,0,1.85453888888889,274.258849305556,5.49535486111111,337.581184907913,216.349634898388
2015-12-07,8.29132527555556,77.9906736111111,1.524,2.10911180555556,196.067125,4.07800972222222,356.045470640684,162.607201674808
2015-12-08,6.95587430555556,85.1038472222222,0,1.99442847222222,256.626015277778,5.25752291666667,349.361161134504,230.487218793829
2015-12-09,7.16148333333333,84.0030069444445,0,1.86002916666667,258.671854861111,5.00645416666667,350.495808604058,214.96480952381
2015-12-10,10.6760219722222,77.6768055555556,0,1.7599625,224.886864583333,3.83775763888889,368.252058812056,216.174554780181
2015-12-11,13.0978975866667,78.2537916666667,0,1.79426319444444,212.273677083333,4.19525069444444,381.253644161061,206.640041841004
2015-12-12,16.2312454777778,77.6558055555556,0,1.65587083333333,229.004547916667,3.82773333333333,398.079151475308,210.571766224703
2015-12-13,14.3223709388889,86.0956319444444,0,1.81232013888889,249.966766666667,4.32144027777778,387.543962906319,167.317084320557
2015-12-14,16.2387881944444,95.190875,4.064,2.76594722222222,197.791051388889,0.705143055555556,397.773671636764,21.1555118055556
2015-12-15,14.4164513555556,57.9291805555556,0,2.64384027777778,147.948388194444,4.58995694444444,387.946960566216,227.763261052632
2015-12-16,8.27211597222222,81.1595208333333,0,1.75933055555556,212.592884722222,5.68746458333333,355.855494465928,226.446287517532
2015-12-17,10.1118263888889,94.3032777777778,20.066,1.43234027777778,182.522630555556,1.61264930555556,365.075437689547,41.4845446304045
2015-12-18,4.33756319444444,64.7059166666667,0,3.48959097222222,166.579057638889,4.91516666666667,336.463091023032,208.769326132404
2015-12-19,2.12234722222222,40.0986875,0,2.87193055555556,147.244529166667,6.43699375,325.766338373113,220.797312762973
2015-12-20,3.52188472222222,48.7459722222222,0,1.68653263888889,186.361003472222,5.33383194444444,332.545956892852,205.131863826816
2015-12-21,6.40388333333333,77.6982708333333,0.254,1.36884444444444,211.431738888889,2.87760416666667,346.543954623502,74.2441773296245
2015-12-22,12.2286677111111,99.4552083333333,5.588,1.14215,214.623758333333,1.85524513888889,376.215780483732,78.3911527777778
2015-12-23,14.84867,99.8176388888889,16.51,1.63710277777778,206.16960625,0.395452083333333,390.09500442403,28.1767902777778
2015-12-24,17.1683333333333,96.7245833333333,10.414,1.67250347222222,213.973893055556,1.34084166666667,402.834182139866,73.0587256944444
2015-12-25,16.1750502333333,98.6110416666667,2.286,1.47107430555556,226.604207638889,1.18762083333333,397.351834961416,49.8796361111111
2015-12-26,14.4929097222222,99.180625,0.508,1.20230416666667,239.227857638889,1.05847777777778,388.165072593592,50.9669365853659
2015-12-27,16.2043540111111,92.4583055555556,0.254,1.70618194444444,224.066683333333,3.94740902777778,397.791685813961,204.58258269365
2015-12-28,8.53321556666667,96.8111111111111,6.858,1.92449375,228.130877083333,2.24192013888889,357.625175957533,37.6437173611111
2015-12-29,9.25621041666667,93.8862291666667,3.556,1.3287,224.320263194444,4.94388402777778,361.17997892881,216.402337517434
2015-12-30,10.7602078833333,98.0721875,2.032,1.37656458333333,216.069060416667,1.56236180555556,368.410042151876,43.2787868055556
2015-12-31,10.5881659722222,74.0977916666667,0,2.45859791666667,152.586147916667,4.53596527777778,367.609355497623,147.074683113273
2016-01-01,4.118875,60.1253472222222,0,2.65847013888889,156.094747222222,4.10786111111111,335.159642934711,92.0834061196106
2016-01-02,3.55299513888889,51.0995416666667,0,3.30054930555556,150.93253125,5.85634027777778,332.632803395088,229.381946040645
2016-01-03,5.24297152777778,44.7781041666667,0,3.1773625,139.396927083333,5.54302291666667,340.832897595118,229.350813986014
2016-01-04,-0.756827083333333,53.0305555555556,0,4.14324861111111,176.712865972222,5.00829444444444,312.216148762718,144.10371358885
2016-01-05,-4.44244722222222,47.6823680555556,0,2.68598263888889,246.559954166667,6.73881666666667,295.74391288443,233.856188507358
2016-01-06,-3.18213333333333,52.1872986111111,0,1.75845416666667,231.581472916667,6.30908819444444,301.614094530246,235.429113445378
2016-01-07,0.434927777777778,64.7384583333333,0,1.82583819444444,251.747714583333,5.44016666666667,318.098546297823,226.77155353394
2016-01-08,2.29121736111111,96.9988194444445,2.032,0.793223611111111,211.931274305556,1.78124930555556,326.444729244218,52.82474375
2016-01-09,5.50848125,99.445,13.716,0.984486111111111,197.5812375,1.44458472222222,341.908357267887,64.7042020833333
2016-01-10,5.596325,75.1630902777778,3.048,2.24217083333333,162.971561111111,3.20582152777778,342.67388563441,138.557787056367
2016-01-11,-2.01420069444444,47.9448125,0,2.0080375,162.463015277778,6.75029861111111,306.563570565853,239.914945964912
2016-01-12,0.0333840277777778,55.1881736111111,0,2.52479444444444,149.69185,5.28797986111111,316.096598642405,156.945221443588
2016-01-13,-3.40503333333333,43.8437638888889,0,1.84724722222222,150.462093055556,6.78903541666667,300.41162126312,245.330250175193
2016-01-14,5.70334565555556,53.1198055555556,0,2.27480625,166.090795833333,5.15899791666667,343.483032028745,244.820845238095
2016-01-15,3.11483847666667,86.3742361111111,13.462,1.99147777777778,222.614423611111,2.44391527777778,330.471567338134,73.9671240418118
2016-01-16,6.30284513888889,73.1493472222222,0,2.55101597222222,126.4828625,3.12689444444444,345.978198708101,160.318482517483
2016-01-17,0.691632638888889,68.6840833333333,0.508,2.65059652777778,173.326152083333,4.33839305555556,318.872125437426,120.728915620642
2016-01-18,-7.50435555555556,45.5376319444444,0,2.48918958333333,163.055708333333,7.710175,282.503279656007,260.824256661992
2016-01-19,-9.39236736111111,48.4667638888889,0,2.81052777777778,139.593859722222,7.73864791666667,274.496479807676,263.795446002805
2016-01-20,-4.74100902777778,53.9764166666667,0,1.95903472222222,156.532821527778,4.0029625,294.532146256564,132.22989825784
2016-01-21,-2.79041319444444,65.3724027777778,0,2.66677847222222,236.407785416667,33.8205597222222,303.034227638511,240.827268395235
2016-01-22,-6.38719930555556,80.3119583333333,0,2.26992083333333,229.075629861111,16.379025,287.172335834441,53.4843729166667
2016-01-23,-5.57281319444444,76.3206666666667,0,8.34569722222222,259.872454166667,29.0261243055556,290.730448268611,133.09640474529
2016-01-24,-2.38134236111111,58.7506666666667,4.572,3.442525,223.167585416667,56.4895256944444,304.995561501199,283.15841654979
2016-01-25,1.54146875,56.7066805555556,3.302,1.85965,253.099844444444,42.9900986111111,323.283400742456,217.694164335664
2016-01-26,3.17269400777778,78.7422638888889,0,1.73234791666667,239.064733333333,16.3875388888889,330.850721965754,101.641777777778
2016-01-27,2.69915972222222,71.1723333333333,0,3.10459166666667,222.949450694444,39.23838125,328.473003752722,253.098204466155
2016-01-28,0.0160797666666666,74.4230763888889,0,1.85999166666667,236.418978472222,37.0776916666667,316.089815519506,231.991510504202
2016-01-29,2.23291527777778,52.0404722222222,0,2.4501625,139.092951388889,33.2173826388889,326.163712559106,198.516307477289
2016-01-30,2.64064930555556,60.2182777777778,0,2.02791111111111,228.3759125,43.6199555555556,328.473305028392,297.997461107218
2016-01-31,5.78182558333333,71.6150625,0,2.45674791666667,274.125670138889,35.8527458333333,344.098126976741,282.343163865546
2016-02-01,7.19946398777778,90.0651180555556,1.778,2.21070902777778,264.017069444444,12.9374881944444,350.86310018388,139.305155509066
2016-02-02,6.33021875,84.9659513888889,1.016,1.37126805555556,227.394570138889,6.85743263888889,345.944517252522,85.1289006944444
2016-02-03,8.97171553888889,96.8223055555556,29.464,1.69074375,219.713279861111,0.866864583333333,359.343609574685,26.3298215277778
2016-02-04,6.66262430555556,66.2516527777778,0,4.98997083333333,203.114077777778,6.80687708333333,347.728925709827,190.200647181628
2016-02-05,0.645072222222222,49.805,0,3.54937152777778,165.361436805556,12.0855479166667,318.724352641452,310.106779020979
2016-02-06,-0.492081944444444,62.0484236111111,0,1.73325763888889,246.439204861111,7.15278472222222,313.561675494433,206.552543356643
2016-02-07,0.997168055555556,65.3734375,0,2.7669875,294.695906944444,6.55051111111111,320.487142670041,153.333235006973
2016-02-08,1.27400486111111,78.4180972222222,1.27,2.06110138888889,219.635911111111,4.66461666666667,321.727278208654,132.498433054393
2016-02-09,-1.71861875,62.2634722222222,0,2.40553611111111,132.046897916667,6.56607777777778,307.85355815743,191.892736622655
2016-02-10,-5.57239375,54.4743194444444,0,2.78778055555556,158.262588194444,7.74873680555556,290.68204000622,240.412254189944
2016-02-11,-6.41897916666667,45.4746319444444,0,2.68829097222222,163.404748611111,13.02549375,287.132458263063,337.829928571429
2016-02-12,-4.23641527777778,55.7210833333333,0,2.1519125,186.741286805556,6.32229027777778,296.641136888411,186.367364394993
2016-02-13,-7.77029652777778,42.0453611111111,0,3.42158263888889,146.982973611111,11.4517493055556,281.339272012621,269.763648005598
2016-02-14,-9.42861666666667,54.1368958333333,0,2.0643875,181.277907638889,7.50747708333333,274.407230561214,229.805850767085
2016-02-15,-5.83290625,94.1220138888889,0,1.44814930555556,206.81589375,14.5397875,289.63459112589,69.7498722222222
2016-02-16,3.10084861111111,81.5415,16.51,1.67277013888889,145.211584722222,23.3487368055556,330.40355733284,298.362364394993
2016-02-17,3.22881944444444,66.5521875,0,3.10100972222222,169.532017361111,21.7183152777778,330.934947289663,344.313401118099
2016-02-18,1.18475347222222,59.3904861111111,0,2.65254513888889,222.359375694444,23.2988402777778,321.265924516991,327.913612543554
2016-02-19,2.42254583333333,48.3831597222222,0,2.21441875,195.413742361111,19.4188673611111,327.370461650074,303.864051820728
2016-02-20,9.32338808444444,71.2227777777778,0,1.91017222222222,186.826622222222,10.8708881944444,361.891794333656,207.083726955307
2016-02-21,9.82210719888889,95.7403263888889,6.35,1.69665763888889,219.032432638889,1.20898611111111,363.75228187337,60.4998086592179
