"Date","CTDChla_ugL_above","CTDChla_ugL","CTDChla_ugL_below","daily_EXOChla_ugL_1","daily_EXOBGAPC_ugL_1","GreenAlgae_ugL_above","GreenAlgae_ugL","GreenAlgae_ugL_below","Bluegreens_ugL_above","Bluegreens_ugL","Bluegreens_ugL_below","BrownAlgae_ugL_above","BrownAlgae_ugL","BrownAlgae_ugL_below","MixedAlgae_ugL_above","MixedAlgae_ugL","MixedAlgae_ugL_below","Temp_C","daily_AirTemp_C","daily_RH_percent","daily_Rain_Total_mm","daily_WindSpeed_Average_m_s","daily_ShortwaveRadiationDown_Average_W_m2","daily_InfraredRadiationDown_Average_W_m2","Flow_cms"
2018-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4711872916667,23.7322797055556,70.3882986111111,0,2.44809652777778,15.0740215277778,462.440278799529,0.00074422110042304
2018-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9453657638889,24.7458842777778,73.2549305555556,0,1.60288541666667,15.4813930555556,462.835623915978,0.00041393187513442
2018-07-30,NA,NA,NA,NA,NA,3.13,3.645,4.05,7.57,7.77,7.49,5.51,6.26,6.45,1.18,0.205,0.14,26.0753878472222,23.5258877777778,88.5980972222222,1.27,1.29478958333333,11.4043326388889,461.185026497997,0.00045422413831125
2018-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.6366216666667,21.8595486111111,97.5299305555556,5.842,1.00095277777778,7.59506111111111,456.827708333333,0.00064523122091463
2018-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.418075,23.1996163777778,94.7284791666667,7.62,1.58958333333333,10.2850847222222,458.269791666667,0.00150479792476741
2018-08-02,2.3979,2.495,3.0651,NA,NA,4.43,3.42,3.57,7.98,7.58,8.32,2.25,2.37,2.84,0.46,0.87,0,25.3484895833333,22.1583261722222,97.0350694444444,33.782,1.53027569444444,1.13366304347826,456.013055555556,0.00910756192572017
2018-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7983279861111,20.6904652777778,98.7853472222222,9.398,1.46680833333333,NA,449.000555555556,0.00612610191283194
2018-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.50022625,24.7469694222222,85.4890069444444,0,1.27542916666667,NA,461.121849909815,0.00306639681663795
2018-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2428092361111,25.5000639111111,85.4470416666667,0,1.64304861111111,NA,464.361888261144,0.00119171153461349
2018-08-06,2.5561,2.4096,2.2396,3.735797,0.5611594,3.45,5.33,3.86,5.46,5.1,5.28,2.41,0.95,1.46,1.34,2.09,2.46,27.0880434782609,25.4821182944444,85.1669930555556,0.254,1.994925,NA,461.721738558676,0.00063774071650742
2018-08-07,NA,NA,NA,4.270486,0.6040972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3073333333333,26.5138008333333,81.2196180555556,0,2.08393263888889,NA,469.369255825563,0.00059071610965365
2018-08-08,NA,NA,NA,6.90375,0.54625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9907222222222,26.8104163722222,73.968,0,2.01140416666667,NA,464.836947700516,0.00049495030550832
2018-08-09,3.8981,4.6826,5.3296,8.682639,0.4527083,11.03,10.46,13.2,3.13,2.35,2.39,4.74,4.94,3.49,0.16,0.7,1.19,27.1709791666667,25.6551566944444,71.8963263888889,0,2.53119236111111,NA,464.163818631169,0.00035346338539413
2018-08-10,5.3902,4.9818,5.9037,11.95569,0.3872222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.04375,25.7175470833333,79.0901319444445,0,1.765525,NA,458.568082310363,0.00024188188896658
2018-08-11,NA,NA,NA,13.56917,0.2888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3154652777778,24.5226762277778,88.3115502793296,2.032,1.47345763888889,NA,463.270698114731,0.00031419662826796
2018-08-12,NA,NA,NA,15.60292,0.3006944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8920625,22.5855336666667,93.6884375,2.286,1.38861041666667,NA,459.497551576698,0.00039721043167374
2018-08-13,NA,NA,NA,13.10986,0.2660417,13.49,14.26,13.79,0.15,0,0,6.05,6.9,8.26,0.17,0.47,0.11,26.5537638888889,22.4218368388889,87.1062152777778,1.524,1.84881736111111,NA,456.911556099788,0.00026974958213061
2018-08-14,3.0774,5.2766,5.5506,10.20444,0.2145833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.036,23.6139184,82.6561430575035,0,1.85489027777778,NA,457.956292631349,0.00016334693520846
2018-08-15,NA,NA,NA,7.927014,0.1782639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9858402777778,24.4449929055556,83.4060208333333,0,2.14310833333333,NA,460.522509375774,0.00012766226556487
2018-08-16,3.0206,3.4493,3.9426,6.873056,0.1474306,9.43,8.89,8.85,0,0.13,0.31,3.33,4.32,5.03,0.17,0.06,0.05,26.2139305555556,26.0136185666667,83.2736662011173,0,1.23748611111111,NA,467.332286352079,0.00023092906660133
2018-08-17,NA,NA,NA,5.958472,0.1327778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7478958333333,26.7175232222222,83.7926483050847,0,1.34895763888889,NA,470.447029006286,0.00021181961951841
2018-08-18,NA,NA,NA,6.666944,0.1561111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6259444444444,23.5746472166667,90.2038472222222,22.86,1.52001944444444,NA,459.717291666667,0.00590823405568202
2018-08-19,NA,NA,NA,7.836389,0.1770139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9923333333333,24.9851106222222,90.5268545581072,11.43,1.36071597222222,NA,463.094107192501,0.00059087123906097
2018-08-20,4.2297,4.3146,4.5613,8.075862,0.1818391,7.84,5.77,6.82,1.04,0.88,0.78,5.78,7.86,7.38,0,0,0.24,25.934724137931,22.1782222222222,94.1539583333333,1.27,1.09257361111111,NA,459.048958333333,0.00020079280689226
2018-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6315788277778,97.1929972183588,12.192,1.26671388888889,NA,458.625768319143,0.00343810776128475
2018-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1022796166667,76.2476041666667,0,2.45469652777778,NA,459.575972222222,0.00119796743984804
2018-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8817629333333,73.171375,0,2.39555555555556,NA,444.308104290335,0.00020235680049182
2018-08-24,3.8374,5.002,6.2677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3922190666667,19.7738057277778,80.6986319444444,0,1.57765972222222,NA,443.099508464983,7.58174504229384e-05
2018-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0072871818182,20.7925562611111,83.437875,0,0.978626388888889,NA,445.741128900622,0.0001196720371844
2018-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1774698529412,23.0814536888889,90.5425905292479,1.016,1.63942777777778,NA,452.975608085876,0.00011122805315692
2018-08-27,4.5006,3.8415,5.2446,12.90278,0.2744444,7.74,9.06,7.71,0.35,0.18,0.16,9.2,8.7,9.49,0,0,0,25.4333243243243,26.4250219722222,86.1735555555556,0,1.62089375,NA,462.109384521549,0.00028319824037658
2018-08-28,NA,NA,NA,12.47858,0.2374167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.541625,25.9908597055556,84.4051944444444,0,1.55632222222222,NA,463.006385562503,0.0002819398545891
2018-08-29,NA,NA,NA,10.31275,0.2051408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0315352112676,26.1917625,84.3754513888889,0,1.44808055555556,NA,466.17653940659,0.00024001364769958
2018-08-30,NA,NA,NA,9.128112,0.1779021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.653013986014,26.0849509944444,87.283988803359,15.24,1.69091180555556,NA,463.870148891919,0.00106617878144676
2018-08-31,NA,NA,NA,8.716736,0.1961806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4014583333333,24.0729750888889,92.8771875,0,1.28804652777778,NA,461.476307894281,0.00018622556543087
2018-09-01,NA,NA,NA,7.782797,0.1837063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4964545454545,23.5881522777778,89.9125555555556,0.762,1.26944305555556,NA,458.152552840305,0.00021714696278295
2018-09-02,NA,NA,NA,7.251736,0.2143056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2267152777778,25.1159839611111,90.3057353976073,0,1.29981597222222,NA,451.560790268139,0.00017268480746402
2018-09-03,2.6011,2.8843,3.2717,5.280839,0.1852448,5.99,6.49,5.8,1.66,1.8,1.73,4.07,3.21,4.31,0,0.26,0,26.8313146853147,24.9037538564177,84.26049311095,0,1.52212638888889,NA,454.216230040934,0.00023095422067841
2018-09-04,NA,NA,NA,3.861389,0.1695139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1350277777778,24.5783125,85.3966597222222,0,1.64073125,NA,458.708044923567,0.00016659614621704
2018-09-05,NA,NA,NA,3.725035,0.213986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.2044755244755,24.5226388888889,84.3177152777778,0,1.28140486111111,NA,452.715218863247,9.9259548016088e-05
2018-09-06,NA,NA,NA,3.131528,0.2311806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0652361111111,23.9184305555556,84.8539236111111,0,1.51227847222222,NA,452.005600283719,0.00018525260551913
2018-09-07,1.9634,2.2878,3.1883,3.260069,0.31,6.71,5.77,6.48,4.54,4.61,4.43,1.22,2.07,1.92,0,0,0.14,27.2872222222222,23.8738472222222,87.0491805555556,0,1.81055763888889,NA,458.636332199588,6.50156539573039e-05
2018-09-08,NA,NA,NA,3.601042,0.4134028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8965416666667,22.1843402777778,89.6266180555556,37.084,1.33421805555556,NA,461.494381444431,0.016835185165839
2018-09-09,NA,NA,NA,5.445035,0.7025874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4016993006993,16.0108888888889,98.7096527777778,33.782,1.20057083333333,NA,430.043919643747,0.0131943768688011
2018-09-10,6.0776,5.4549,5.4306,8.92021,0.9842657,10.64,9.85,9.01,10.89,10.54,11.09,6.39,6.81,6.94,0,0,0,24.1367272727273,17.5141458333333,99.3028472222222,10.668,0.8770875,5.06759036144578,423.027662495104,0.00511813980577364
2018-09-11,NA,NA,NA,8.992847,1.038611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7888472222222,21.1068472222222,96.6336805555556,2.286,1.00180555555556,5.94038125,435.759853968483,0.00085304937221811
2018-09-12,3.7742,3.8766,4.9716,7.81014,0.8324476,9.88,9.85,8.56,8.33,8.69,9.12,4.32,4.74,5.47,0,0,0,23.956979020979,22.0204027777778,95.3893055555556,7.874,1.13015069444444,7.50406458333333,446.89644022729,0.00178749195559869
2018-09-13,NA,NA,NA,7.651597,0.7111806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7758958333333,23.2022777777778,87.5035625,0.254,1.92439375,9.97020972222222,449.806612238401,0.00063405808303217
2018-09-14,NA,NA,NA,8.243662,0.6150704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7339154929577,22.6348194444444,90.5032777777778,2.286,3.20458402777778,5.94169930555556,454.262569444444,0.00034536034297165
2018-09-15,NA,NA,NA,8.236014,0.6467832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1147202797203,22.0762361111111,87.6459027777778,2.286,3.51715555555556,6.7755875,449.652083333333,0.00036581078001278
2018-09-16,NA,NA,NA,8.716901,0.7103521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3944718309859,20.9807083333333,94.2896527777778,32.258,3.50527777777778,4.13967777777778,443.7825,0.00534497975490524
2018-09-17,4.9493,4.8154,4.4035,9.56773,0.8907801,6.84,5.95,5.97,10.96,11.19,10.83,9.15,7.56,6.78,0.82,0,0,22.9059787234043,22.8411458333333,92.1564166666667,25.654,2.25702777777778,7.53713680555556,450.022638888889,0.0462569095269851
2018-09-18,NA,NA,NA,10.21465,0.7164789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2456971830986,22.6926319444444,77.8366180555556,0,2.4880375,9.72532013888889,448.366388888889,0.00801907231102653
2018-09-19,NA,NA,NA,9.264701,0.5451493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5163731343284,22.8260650277778,83.2585763888889,0,2.7143,12.7645013888889,448.389136228801,0.00230066721985363
2018-09-20,NA,NA,NA,8.773916,0.3533566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9033006993007,23.6899305555556,88.2990833333333,0,1.35409097222222,9.83184236111111,450.923175936605,0.0008263834769263
2018-09-21,3.1622,4.258,4.3955,8.408462,0.2430769,9.89,8.59,10.21,0.81,0,0.81,4.67,6.48,6.35,0,1.24,0.45,24.0551888111888,24.1300625,87.5983125,0,1.35423263888889,10.8397368055556,456.929608547544,0.00046415036608588
2018-09-22,NA,NA,NA,5.00972,0.1153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6887762237762,23.2103771277778,88.0222986111111,62.738,1.70635486111111,6.74487986111111,452.299610810991,0.0100822319383329
2018-09-23,NA,NA,NA,6.512797,0.3166434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2446223776224,17.4501597222222,98.9673611111111,22.606,1.02442291666667,4.22233958333333,438.966944444444,0.0581963544287351
2018-09-24,4.0801,4.258,4.6017,5.469545,0.2945455,5.03,6.43,5.18,3.38,3.05,3.24,4.28,3.51,4.34,2.12,2.73,2.32,22.5099090909091,17.0638942976356,98.9824061196106,0.508,1.2969735744089,2.94151668984701,432.894228094576,0.0123550922349871
2018-09-25,NA,NA,NA,3.160769,0.2546154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6485384615385,20.6865873666667,97.8123125,1.27,0.845118055555556,5.72242291666667,439.356805555556,0.00582123940624234
2018-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6623079166667,22.2041944444444,90.9852847222222,0.254,1.20354444444444,6.19502916666667,443.873257452371,0.00403795042686413
2018-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7376545138889,17.7711182333333,98.6047916666667,20.066,1.56198402777778,3.81139861111111,432.782777777778,0.00841745974479238
2018-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3162415277778,18.9841875,89.0569375,1.524,2.31038402777778,12.6884493055556,432.318773397178,0.0153703817210465
2018-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5622549305556,18.5105486111111,88.4606736111111,0,2.40532013888889,10.63115,428.454465930047,0.0116193072217087
2018-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0649897916667,18.7285972222222,96.2297222222222,0,0.938045833333333,4.84055694444444,430.471001346035,0.00813408026489215
2018-10-01,3.3846,3.7606,3.7444,5.276623,0.2096104,6.12,6.19,8.03,1.6,1.32,1.1,3.99,3.14,2.17,1.28,1.83,2.07,21.5985584415584,21.0844166666667,89.410875,0,0.860996527777778,10.3650729166667,434.424109364072,0.0070539187879288
2018-10-02,NA,NA,NA,5.458681,0.2044444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8920625,21.4001875,90.061125,0,1.33832291666667,6.79538819444444,438.089333663319,0.00604091363183883
2018-10-03,NA,NA,NA,4.706853,0.1765734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.951965034965,22.4433888888889,85.3879861111111,0,1.76997569444444,6.99509097222222,440.77655146869,0.00521662908687641
2018-10-04,NA,NA,NA,3.936643,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.677,23.388,80.8773888888889,0,2.08484652777778,10.5462951388889,443.422912465455,0.00407616001577651
2018-10-05,2.5314,3.2673,5.7056,5.028889,0.1719444,6.11,6.51,7.88,0,0.24,0.91,0.5,1.85,3.27,2.01,1.56,1.4,22.9561041666667,23.1513819444444,86.5209791666667,0,1.68771388888889,6.66243194444444,445.854114164951,0.00262775674904058
2018-10-06,NA,NA,NA,6.692014,0.2270139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5406388888889,21.0734097222222,96.1865277777778,0,1.03387291666667,3.67432708333333,444.024482226555,0.00193420196145285
2018-10-07,NA,NA,NA,5.61875,0.2059722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.799125,22.9588333333333,91.9499166666667,0,1.00542152777778,5.78553125,440.531060740658,0.00177035377165046
2018-10-08,2.224,2.5556,4.3631,4.700986,0.1764789,2.73,1.98,3.19,0.58,0.71,1,3.08,3.24,4.43,1.39,1.97,1.42,23.1447394366197,22.7902291666667,88.6358611111111,0,1.27777222222222,9.22520972222222,439.05429674747,0.00118179421620944
2018-10-09,NA,NA,NA,5.113357,0.2097902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2447552447552,20.9862222222222,92.8425277777778,5.334,1.24057222222222,5.71802986111111,440.734993860574,0.00132305290292819
2018-10-10,NA,NA,NA,6.037083,0.2609722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6750625,20.7674791666667,99.5698611111111,10.668,1.87401597222222,1.87097222222222,442.536875,0.00379075932875259
2018-10-11,NA,NA,NA,5.038819,0.2390278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9938958333333,20.0382152777778,89.9182083333333,80.264,4.42561319444444,2.05646041666667,439.099513888889,0.108592613203453
2018-10-12,NA,NA,NA,3.56875,0.1945139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9098125,12.6130138888889,64.9141736111111,0,5.32668888888889,13.5193777777778,415.951875,0.0988413672504553
2018-10-13,NA,NA,NA,3.49028,0.1900699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7454685314685,10.6615625,76.0506944444444,0.254,2.42761944444444,13.7231569444444,407.973194444444,0.075408171545316
2018-10-14,NA,NA,NA,3.552238,0.2027273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8101188811189,9.75384652777778,87.6869444444444,1.524,1.03834930555556,4.59999027777778,403.310486111111,0.0714428152147309
2018-10-15,2.6163,2.1715,1.6458,2.741399,0.1484615,2.59,3.24,1.79,2.01,1.22,1.31,3.36,2.75,2.48,0.6,0.54,0.22,17.4568461538462,17.74797635,91.5196041666667,1.016,1.09838194444444,6.69834375,419.010403737679,0.0762544183619944
2018-10-16,NA,NA,NA,3.362535,0.1587324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6161971830986,16.7060555555556,83.3032083333333,1.524,2.49323819444444,5.01370902777778,417.711976442788,0.0793065818325701
2018-10-17,NA,NA,NA,3.091259,0.1361538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2534895104895,16.6067998055556,55.1701527777778,0,2.25916180555556,11.8749423611111,410.157262750133,0.0712085669767384
2018-10-18,NA,NA,NA,4.325972,0.1791667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7723333333333,10.4636597222222,66.2661736111111,0,2.85569652777778,12.2000965277778,398.862083333333,0.0593658046971554
2018-10-19,2.7376,1.9491,1.5002,4.311329,0.201958,4.89,5.16,5.68,0.42,0.71,0.78,3.03,3.26,3.29,2.29,2.09,2.06,15.9566293706294,11.7575305555556,78.3700416666667,0,1.51832777777778,11.0791576388889,398.316458333333,0.0469604597788838
2018-10-20,NA,NA,NA,5.541319,0.2434028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.93475,15.2662453111111,66.8474722222222,0.762,2.41127152777778,7.01505763888889,405.122430555556,0.0401147709849642
2018-10-21,NA,NA,NA,4.701748,0.214965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1011048951049,7.25487986111111,56.4282569444444,0,2.90565486111111,12.1519277777778,387.518402777778,0.0335334558433809
2018-10-22,1.9005,2.3858,2.5354,5.853846,0.2594406,3.94,3.84,4.23,0.83,0.88,0.88,2.71,3.41,3.45,1.62,1.52,1.53,14.2921048951049,7.89788333333333,73.8378611111111,0,1.72736736111111,10.9061493055556,384.456875,0.026833244882024
2018-10-23,NA,NA,NA,7.434167,0.3380556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0389513888889,13.5211439055556,50.1823402777778,0,2.60278472222222,10.00689375,393.418124523212,0.0245965611740001
2018-10-24,NA,NA,NA,6.088592,0.2756338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0266126760563,9.14846875,61.0515208333333,0,2.82500069444444,11.4306138888889,385.016125410862,0.0214542047199261
2018-10-25,NA,NA,NA,5.287762,0.2683916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5050559440559,6.64826805555556,80.0907222222222,0,1.46990347222222,9.05212847222222,371.442988680819,0.0192549727151365
2018-10-26,NA,NA,NA,4.835915,0.2295775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9826056338028,6.51737083333333,93.8144861111111,27.94,1.15181875,3.01530625,379.372291666667,0.0244449766529779
2018-10-27,NA,NA,NA,5.008889,0.2299306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6737986111111,10.0050263888889,82.4712291666667,0.254,2.35135,4.05487291666667,386.535972222222,0.0284943170347912
2018-10-28,NA,NA,NA,3.601667,0.1739583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3408958333333,11.0175347222222,70.4561388888889,3.302,1.99640208333333,6.09468680555556,384.373611111111,0.0232402944343782
2018-10-29,1.3749,1.5932,2.1229,4.331469,0.2090909,1.8,2.72,2.82,0.98,0.68,0.95,1.69,1.14,1.88,0.34,1.06,0.78,12.3967902097902,11.1238729166667,55.2652152777778,0,2.37731875,7.34002291666667,384.051458333333,0.0206788288228745
2018-10-30,NA,NA,NA,4.662378,0.2262238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1945034965035,11.3854051466667,73.2865763888889,0,1.89590138888889,8.19254722222222,382.10922806305,0.018605424560233
2018-10-31,NA,NA,NA,3.721489,0.1839007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3686241134752,16.6053432388889,72.1467430555556,0,1.65396180555556,6.98027013888889,399.950123870065,0.0166761170989246
2018-11-01,NA,NA,NA,3.641678,0.1704196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.698006993007,16.8039634666667,89.6082986111111,1.524,2.79196527777778,5.09345625,396.012916666667,0.0145583776282714
2018-11-02,1.6626,1.6737,1.5682,4.844965,0.2331915,2.75,2.35,2.42,0.72,0.79,0.71,2,2.46,1.77,0.64,0.37,0.62,12.9976879432624,16.0022152777778,93.2173888888889,11.684,2.97014444444444,2.09567430555556,399.508169762524,0.0178236265269932
2018-11-03,NA,NA,NA,5.716549,0.2688028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8516267605634,8.90438194444445,64.9157708333333,0,2.39648680555556,9.81502430555556,380.540763888889,0.0176596013231129
2018-11-04,NA,NA,NA,3.372639,0.1597917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2139652777778,9.1762375,73.6777291666667,0.508,1.82204305555556,7.65835,367.287151315454,0.0145690828126345
2018-11-05,NA,NA,NA,4.091119,0.1862238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4061118881119,13.1679835611111,97.0823611111111,1.016,1.45055347222222,3.31508402777778,388.848472222222,0.0141932118283668
2018-11-06,NA,NA,NA,6.385887,0.3026241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4466312056738,14.4823627166667,92.6248680555556,5.08,1.84833541666667,2.61365208333333,390.623194444444,0.0152823363617449
2018-11-07,1.2357,1.4238,1.7893,4.361667,0.2265972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6595902777778,15.2340331944444,55.8222916666667,0,2.89276736111111,6.00261180555556,389.623450780115,0.0145815789683706
2018-11-08,NA,NA,NA,3.312657,0.1659028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5422291666667,14.7784855333333,57.3523125,0,1.95450277777778,5.0285625,389.584989690644,0.0119239899559392
2018-11-09,NA,NA,NA,3.446434,0.1634722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1809583333333,9.03104861111111,87.5083263888889,4.318,1.49103611111111,2.79648263888889,378.45,0.011861287483683
2018-11-10,NA,NA,NA,3.296503,0.1925694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7174652777778,3.61860347222222,51.1160208333333,0,2.84432013888889,9.79952708333333,367.828819444444,0.0112740220300583
2018-11-11,NA,NA,NA,3.287361,0.1865972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8967152777778,1.41513472222222,57.7103958333333,0,1.63065555555556,8.59581319444444,359.51875,0.00932918792691108
2018-11-12,NA,NA,NA,6.751357,0.3446528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1468541805556,2.81564166666667,82.1256875,27.686,1.14703958333333,3.68438263888889,360.483611111111,0.0146608726831103
2018-11-13,1.4959,1.5889,1.6347,6.206,0.3658042,2.12,1.7,1.9,0.59,0.87,0.68,0.85,1.88,0.22,0.68,0.23,1.24,9.79760841958042,8.46624755555556,90.5586252616888,2.032,3.78576180555556,2.55672361111111,367.566666666667,0.0330302039025589
2018-11-14,NA,NA,NA,6.374755,0.35125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43388190972222,5.06871875,65.5547847222222,0.254,2.06102708333333,4.01959513888889,362.242847222222,0.0267835259913856
2018-11-15,NA,NA,NA,5.243566,0.3935664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88948947552448,2.12112777777778,94.0866111111111,30.48,2.03665763888889,3.12419722222222,356.617361111111,0.0621134141320338
2018-11-16,NA,NA,NA,4.466573,0.2923776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.49974831468531,5.46865023333333,70.073375,0,2.62289166666667,7.355775,359.453611111111,0.0811586276485326
